credits,dept_num,instructor,keyword,term,title,university
3,POS 353,Bar,polit,Fall 2018,Compar Politics of Middle East,arizona state university-tempe
3,POS 360,Wright,polit,Fall 2018,World Politics,arizona state university-tempe
3,POS 394,Kao,polit,Fall 2018,Topic: History & Politics of the United Nations: Model I,arizona state university-tempe
3,POS 394,Ramirez,polit,Fall 2018,Topic: Political Marketing,arizona state university-tempe
3,POS 401,Thompson,polit,Fall 2018,Political Statistics,arizona state university-tempe
3,POS 417,Lehman,polit,Fall 2018,Arizona Politics,arizona state university-tempe
3,POS 439,Aubrey,polit,Fall 2018,Minority Grp Politics America,arizona state university-tempe
3,POS 442,Kirkpatrick,polit,Fall 2018,American Political Thought,arizona state university-tempe
3,POS 443,Simhony,polit,Fall 2018,Contemporary Political Theory,arizona state university-tempe
3,POS 475,Kirkpatrick,polit,Fall 2018,Morality and Politics,arizona state university-tempe
3,POS 486,Thomson,polit,Fall 2018,Internatl Political Economy,arizona state university-tempe
3,POS 494,Hero,polit,Fall 2018,Topic: Politics in the US States,arizona state university-tempe
3,POS 503,Fridkin,polit,Fall 2018,Empirical Political Inquiry,arizona state university-tempe
3,POS 550,Kittilson,polit,Fall 2018,"Comparative Politics
(SEM)",arizona state university-tempe
3,POS 586,Thomson,polit,Fall 2018,"Intl Political Economy
(SEM)",arizona state university-tempe
3,POS 598,Wood,polit,Fall 2018,Topic: Political Violence,arizona state university-tempe
3,POS 652,Warner,polit,Fall 2018,"Religion and Politics
(SEM)",arizona state university-tempe
3,SGS 305,Hanson,polit,Fall 2018,Empirical Political Inquiry,arizona state university-tempe
3,SGS 394,Volek,polit,Fall 2018,Topic: Latin American Political & Cultural Thought,arizona state university-tempe
3,SGS 394,Peskin,polit,Fall 2018,Topic: Politics of Global Justice,arizona state university-tempe
3,SGS 401,Thompson,polit,Fall 2018,Political Statistics,arizona state university-tempe
3,SLC 394,Kao,polit,Fall 2018,"Topic: History & Politics of the United Nations: Model I
(LEL)",arizona state university-tempe
3,SLC 394,Volek,polit,Fall 2018,"Topic: Latin American Political & Cultural Thought
(LEL)",arizona state university-tempe
3,SPA 394,Volek,polit,Fall 2018,Topic: Latin American Political & Cultural Thought,arizona state university-tempe
3,THE 429,Orlich,polit,Fall 2018,Topic: Staging Politics in Modern Europe,arizona state university-tempe
3,THE 598,Orlich,polit,Fall 2018,"Topic: Staging Politics in Modern Europe
(SEM)",arizona state university-tempe
2,AES 201,"Duncan, Manriquez, Santos",power,Fall 2018,Evol/USAF Air/Space Power I,arizona state university-tempe
2,AES 201,"Duncan, Santos",power,Fall 2018,Evol/USAF Air/Space Power I,arizona state university-tempe
3,CEL 494,Beienburg,power,Fall 2018,Topic: Law of the Constitution: Governments & Powers,arizona state university-tempe
4,EEE 360,"Holbert, Lei",power,Fall 2018,Energy Sys/Power Electronics,arizona state university-tempe
0,,"Holbert, Lei",power,Fall 2018,"After you add the above class, you will be asked to choose from the Laboratory related class(es) below


Energy Sys/Power Electronics (LAB)",arizona state university-tempe
0,,"Holbert, Lei",power,Fall 2018,Energy Sys/Power Electronics (LAB),arizona state university-tempe
0,,"Holbert, Lei",power,Fall 2018,Energy Sys/Power Electronics (LAB),arizona state university-tempe
0,,"Holbert, Lei",power,Fall 2018,Energy Sys/Power Electronics (LAB),arizona state university-tempe
4,EEE 360,Pal,power,Fall 2018,Energy Sys/Power Electronics,arizona state university-tempe
0,,Pal,power,Fall 2018,"After you add the above class, you will be asked to choose from the Laboratory related class(es) below


Energy Sys/Power Electronics (LAB)",arizona state university-tempe
0,,Pal,power,Fall 2018,Energy Sys/Power Electronics (LAB),arizona state university-tempe
0,,Pal,power,Fall 2018,Energy Sys/Power Electronics (LAB),arizona state university-tempe
0,,Pal,power,Fall 2018,Energy Sys/Power Electronics (LAB),arizona state university-tempe
0,,Pal,power,Fall 2018,Energy Sys/Power Electronics (LAB),arizona state university-tempe
0,,Pal,power,Fall 2018,Energy Sys/Power Electronics (LAB),arizona state university-tempe
3,EEE 463,Holbert,power,Fall 2018,Electrical Power Plants,arizona state university-tempe
3,EEE 463,Holbert,power,Fall 2018,Electrical Power Plants,arizona state university-tempe
3,EEE 470,Haughton,power,Fall 2018,Electric Power Devices,arizona state university-tempe
3,EEE 470,Wu,power,Fall 2018,Electric Power Devices,arizona state university-tempe
3,EEE 472,Ayyanar,power,Fall 2018,Power Electronics & Power Mgmt,arizona state university-tempe
3,EEE 472,Ayyanar,power,Fall 2018,Power Electronics & Power Mgmt,arizona state university-tempe
3,EEE 572,Ayyanar,power,Fall 2018,Advanced Power Electronics,arizona state university-tempe
3,EEE 574,Tylavsky,power,Fall 2018,Computer Solution of Power Sys,arizona state university-tempe
3,EEE 576,Vittal,power,Fall 2018,Power System Dynamics,arizona state university-tempe
3,EEE 577,Hedman,power,Fall 2018,Power Engr Operations/Planning,arizona state university-tempe
3,EEE 591,Ayyanar,power,Fall 2018,Topic: Power Electronics & Power Mgmt,arizona state university-tempe
3,EEE 591,Holbert,power,Fall 2018,Topic: Elec Power Plant,arizona state university-tempe
3,EEE 591,Holbert,power,Fall 2018,Topic: Elec Power Plant,arizona state university-tempe
3,EEE 591,Haughton,power,Fall 2018,Topic: Elec Power Devices,arizona state university-tempe
3,EEE 591,Ayyanar,power,Fall 2018,Topic: Power Electronics & Power Mgmt,arizona state university-tempe
3,EEE 591,Wu,power,Fall 2018,Topic: Elec Power Devices,arizona state university-tempe
3,EEE 598,Weng,power,Fall 2018,Topic: Machine Learning for Power Systems,arizona state university-tempe
3,FMS 494,Dove-Viebahn,power,Fall 2018,Topic: Fighting Femmes: Women and Power in PopularCulture,arizona state university-tempe
3,AFR 301,Ore,race,Fall 2018,Race and Racism in Africa,arizona state university-tempe
3,AFR 317,Gonzales,race,Fall 2018,"Genes, Race and Society",arizona state university-tempe
3,AFR 375,Cox,race,Fall 2018,"Race, Gender and Sport",arizona state university-tempe
3,AFR 420,Gallab,race,Fall 2018,Race/Ethnicity & Politics,arizona state university-tempe
3,CRJ 306,Robinson,race,Fall 2018,"Race, Ethnicity, Crime",arizona state university-tempe
3,FMS 380,Dove-Viebahn,race,Fall 2018,Race and Gender in Am Film,arizona state university-tempe
3,HON 394,Voorhees,race,Fall 2018,Topic: Race&Resistance:African-AmericanPoliticalThought,arizona state university-tempe
3,JUS 300,Ore,race,Fall 2018,Race and Racism in Africa,arizona state university-tempe
3,JUS 421,Gallab,race,Fall 2018,Race/Ethnicity & Politics,arizona state university-tempe
3,MHL 494,Wells,race,Fall 2018,Topic: Pop Music and Race,arizona state university-tempe
3,MHL 598,Wells,race,Fall 2018,Topic: Pop Music and Race,arizona state university-tempe
3,PHI 420,Calhoun,race,Fall 2018,"Topic: Topics: Race, Gender & Disability
(SEM)",arizona state university-tempe
3,PHI 520,Calhoun,race,Fall 2018,"Topic: Race, Gender and Disability
(SEM)",arizona state university-tempe
3,SST 591,Guevarra Jr,race,Fall 2018,"Topic: Mixed Race
(SEM)",arizona state university-tempe
3,WST 380,Gutierrez,race,Fall 2018,"Race, Gender, and Class",arizona state university-tempe
3,HPS 349,Samuelson,religi,Fall 2018,"Nature,Sustainability&Religion",arizona state university-tempe
3,JST 349,Samuelson,religi,Fall 2018,"Nature,Sustainability&Religion",arizona state university-tempe
3,LAT 361,Poudrier,religi,Fall 2018,Roman Religion,arizona state university-tempe
3,PHI 318,Botham,religi,Fall 2018,Philosophy of Religion,arizona state university-tempe
3,POS 378,Davis,religi,Fall 2018,"Religion, War and Peace",arizona state university-tempe
3,POS 652,Warner,religi,Fall 2018,"Religion and Politics
(SEM)",arizona state university-tempe
3,REL 100,Haines,religi,Fall 2018,Religions of the World,arizona state university-tempe
3,REL 100,Kefeli Clay,religi,Fall 2018,Religions of the World,arizona state university-tempe
3,REL 101,Shoemaker,religi,Fall 2018,"Religion, Culture, Public Life",arizona state university-tempe
3,REL 107,Thomas,religi,Fall 2018,Religion and Globalization,arizona state university-tempe
3,REL 201,Bennett,religi,Fall 2018,Religion and the Modern World,arizona state university-tempe
3,REL 202,Talebi,religi,Fall 2018,Religion and Popular Culture,arizona state university-tempe
3,REL 287,Bruner,religi,Fall 2018,"Topics Film, Media & Religion",arizona state university-tempe
3,REL 321,Shoemaker,religi,Fall 2018,Religion in America,arizona state university-tempe
3,REL 349,Samuelson,religi,Fall 2018,"Nature,Sustainability&Religion",arizona state university-tempe
3,REL 361,Poudrier,religi,Fall 2018,Roman Religion,arizona state university-tempe
3,REL 378,Davis,religi,Fall 2018,"Religion, War and Peace",arizona state university-tempe
3,REL 382,Aguilera,religi,Fall 2018,"Magick, Religion and Science",arizona state university-tempe
3,REL 390,Talebi,religi,Fall 2018,"Women, Gender and Religion",arizona state university-tempe
3,REL 494,Carlson,religi,Fall 2018,Topic: Inquiry into Religion and Conflict,arizona state university-tempe
3,REL 501,Clay,religi,Fall 2018,"Research Mthds-Religious Study
(SEM)",arizona state university-tempe
3,REL 598,Bennett,religi,Fall 2018,"Topic: Religion and Science
(SEM)",arizona state university-tempe
3,SGS 107,Thomas,religi,Fall 2018,Religion and Globalization,arizona state university-tempe
3,SLC 361,Poudrier,religi,Fall 2018,Roman Religion,arizona state university-tempe
3,SOS 349,Samuelson,religi,Fall 2018,"Nature,Sustainability&Religion",arizona state university-tempe
3,AME 494,"Hayes, Ingalls, Sha",respons,Fall 2018,Topic: Responsive Environments,arizona state university-tempe
3,AME 598,"Hayes, Ingalls, Sha",respons,Fall 2018,Topic: Responsive Environments,arizona state university-tempe
3,HSD 540,Bennett,respons,Fall 2018,"Responsible Innovation & Rsrch
(SEM)",arizona state university-tempe
3,IEE 582,Montgomery,respons,Fall 2018,Response Surfaces/Process Opt,arizona state university-tempe
1.5,SCM 591,Dooley,respons,Fall 2018,Topic: Sustainability and Social Responsibility,arizona state university-tempe
1,SHS 790,Rogalsky,respons,Fall 2018,Topic: Responsible Conduct of Research,arizona state university-tempe
1-4,POS 394,Staff,right,Fall 2018,Topic: Minorities & Indigenous Rights,arizona state university-tempe
3,AES 401,"Duncan, Manriquez, Padbury",secur,Fall 2018,National Security Affairs,arizona state university-tempe
3,CSE 466,Shoshitaishvili,secur,Fall 2018,Computer Systems Security,arizona state university-tempe
3,CSE 468,Huang,secur,Fall 2018,Computer Network Security,arizona state university-tempe
3,CSE 543,Yau,secur,Fall 2018,Info Assurance & Security,arizona state university-tempe
3,CSE 545,Wang,secur,Fall 2018,Software Security,arizona state university-tempe
3,FIN 421,Radway,secur,Fall 2018,Security Analys Portfolio Mgmt,arizona state university-tempe
3,FIN 421,Boguth,secur,Fall 2018,Security Analys Portfolio Mgmt,arizona state university-tempe
3,FIN 421,Bhattacharya,secur,Fall 2018,Security Analys Portfolio Mgmt,arizona state university-tempe
3,FIN 421,Bhattacharya,secur,Fall 2018,Security Analys Portfolio Mgmt,arizona state university-tempe
3,FIN 421,Sacks,secur,Fall 2018,Security Analys Portfolio Mgmt,arizona state university-tempe
3,FIN 421,Boguth,secur,Fall 2018,Security Analys Portfolio Mgmt,arizona state university-tempe
3,FIN 421,Bhattacharya,secur,Fall 2018,Security Analys Portfolio Mgmt,arizona state university-tempe
3,FIN 427,Aragon,secur,Fall 2018,Derivative Financl Securities,arizona state university-tempe
3,POS 364,Pout,secur,Fall 2018,Natl Security/Intell/Terrorism,arizona state university-tempe
3,POS 494,Pagel,secur,Fall 2018,Topic: National Security Policy Design,arizona state university-tempe
3,ASB 510,Hruschka,social,Fall 2018,"Health: Social BioculturalThry
(SEM)",arizona state university-tempe
3,ASM 494,Langergraber,social,Fall 2018,Topic: Models in Social Evolution,arizona state university-tempe
3,ASM 591,Langergraber,social,Fall 2018,Topic: Models in Social Evolution,arizona state university-tempe
3,CDE 591,Levy,social,Fall 2018,"Topic: Measurement in the Social Sciences
(SEM)",arizona state university-tempe
3,CEE 181,"Allenby, Markolf",social,Fall 2018,"Tech, Social, & Sustain System",arizona state university-tempe
3,COM 319,Stoda,social,Fall 2018,Persuasion/Social Influence,arizona state university-tempe
3,COM 421,Edson,social,Fall 2018,Rhetoric of Social Issues,arizona state university-tempe
3,COM 494,Corman,social,Fall 2018,Topic: Comm Networks in Social Media & Everyday Life,arizona state university-tempe
1-12,COM 690,Alberts,social,Fall 2018,"Topic: Communicating Social Inclusion
(PRA)",arizona state university-tempe
3,CSE 472,Liu,social,Fall 2018,Social Media Mining,arizona state university-tempe
3,EGR 494,Karwat,social,Fall 2018,"Topic: Climate Change, Energy, and Social Justice",arizona state university-tempe
3,EGR 598,Karwat,social,Fall 2018,"Topic: Climate Change, Energy, and Social Justice",arizona state university-tempe
3,ENG 312,Adams,social,Fall 2018,English in its Social Setting,arizona state university-tempe
3,ENG 312,Eick,social,Fall 2018,English in its Social Setting,arizona state university-tempe
3,FAS 498,O'Rourke,social,Fall 2018,Topic: Advanced Statistics for Social Sciences,arizona state university-tempe
0,,O'Rourke,social,Fall 2018,"After you add the above class, you will be asked to choose from the Seminar related class(es) below


Topic: Advanced Statistics for Social Sciences (SEM)",arizona state university-tempe
3,FAS 498,O'Rourke,social,Fall 2018,Topic: Advanced Statistics for Social Sciences,arizona state university-tempe
3,FAS 510,Levy,social,Fall 2018,Bayes Analyses Social Science,arizona state university-tempe
3,FIS 494,Karwat,social,Fall 2018,"Topic: Climate Change, Energy, and Social Justice",arizona state university-tempe
3,FSE 181,"Allenby, Markolf",social,Fall 2018,"Tech, Social, & Sustain System",arizona state university-tempe
3,HSD 598,Karwat,social,Fall 2018,"Topic: Climate Change, Energy, and Social Justice",arizona state university-tempe
3,JUS 320,Theisen-Homer,social,Fall 2018,Community and Social Justice,arizona state university-tempe
3,JUS 691,Schugurensky,social,Fall 2018,Topic: Education and Social Transformation,arizona state university-tempe
3,MKT 450,Giles,social,Fall 2018,Social Media and Content Mkt,arizona state university-tempe
3,MUE 559,Thompson,social,Fall 2018,"Social/Cult Studies in Mus Ed
(SEM)",arizona state university-tempe
3,NLM 410,Gutierrez,social,Fall 2018,Social Entrepreneurship,arizona state university-tempe
3,PSY 350,Pedram,social,Fall 2018,Social Psychology,arizona state university-tempe
3,PSY 350,Short,social,Fall 2018,Social Psychology,arizona state university-tempe
3,PSY 350,Varnum,social,Fall 2018,Social Psychology,arizona state university-tempe
3,PSY 350,Varnum,social,Fall 2018,Social Psychology,arizona state university-tempe
3,PSY 550,Shiota,social,Fall 2018,Advanced Social Psychology,arizona state university-tempe
3,PSY 551,Kwan,social,Fall 2018,Advanced Social Psychology,arizona state university-tempe
1.5,SCM 591,Dooley,social,Fall 2018,Topic: Sustainability and Social Responsibility,arizona state university-tempe
3,SOC 390,Iida,social,Fall 2018,Social Statistics I,arizona state university-tempe
3,SOC 390,Hilley,social,Fall 2018,Social Statistics I,arizona state university-tempe
3,AFR 317,Gonzales,societ,Fall 2018,"Genes, Race and Society",arizona state university-tempe
1,BIO 414,Maienschein,societ,Fall 2018,Rsch Colloquium/Bio/Society II,arizona state university-tempe
1,BIO 615,"Hurlbut, Sterner",societ,Fall 2018,"Biology and Society Lab
(LAB)",arizona state university-tempe
3,DSC 394,"Andrews, Coleman",societ,Fall 2018,Topic: Design Entrepreneurship & Society,arizona state university-tempe
3,ENG 494,Orlich,societ,Fall 2018,Topic: Society and Culture in Modern Europe,arizona state university-tempe
3,FIS 201,Zachary,societ,Fall 2018,Innovation in Society,arizona state university-tempe
